"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst"
"NER","NE",3674.0,35335.0,35335.0,"",8.6273816,14.7225172,3,"","mapping",2005.0,11.0,14.0,60,5,60,0,60,0,2,27600,0.0833333333333333,0.0,0.0,0.0786163522012578,0.0,114,114,115
"NER","NE",3674.0,35335.0,35335.0,13804.0,8.6273816,14.7225172,3,"","",2006.0,"","",60,0,60,0,60,0,1,10278,0.0,0.0,0.0,0.0,0.0,115,115,114
"NER","NE",3674.0,35331.0,35331.0,"",9.873182,14.30087,1,"","mapping",2014.0,8.0,12.0,50,0,50,0,50,0,1,27544,0.0,0.0,0.0,0.0,39480.424596441815,116,116,116
"NER","NE",3673.0,35328.0,35328.0,"",2.33792,13.16053,3,"","sentinel site",2013.0,9.0,10.0,0,0,89,0,89,0,1,27504,"",0.0,0.0,"",0.0,117,117,118
"NER","NE",3673.0,35328.0,35328.0,"",2.33792,13.16053,3,"","sentinel site",2011.0,7.0,8.0,100,0,100,0,100,0,1,27503,0.0,0.0,0.0,0.0,0.0,118,118,117
"NER","NE",3670.0,35312.0,35312.0,55718.0,8.276,13.944,3,"","",2004.0,"","",60,0,60,0,60,0,2,10174,0.0,0.0,0.0,0.0,200.86158106206958,119,119,119
"NER","NE",3669.0,35302.0,35302.0,55600.0,3.6400001,13.104,3,"","",2004.0,"","",60,0,60,0,60,0,2,10117,0.0,0.0,0.0,0.0,1773.039753960077,120,120,120
"NER","NE",3673.0,35329.0,35329.0,"",1.612402,13.741774,3,"","sentinel site",2018.0,7.0,11.0,54,0,54,15,54,1,1,27510,0.0,0.2777777777777778,0.0185185185185185,0.2746719465797033,12694.565123798011,121,121,121
"NER","NE",3667.0,35297.0,35297.0,55705.0,7.9239998,15.694,3,"","",2004.0,"","",14,1,14,0,14,0,2,10086,0.0714285714285714,0.0,0.0,0.0673854447439353,7724.273488377784,122,122,122
"NER","NE",3674.0,35335.0,35335.0,"",8.8164325,14.707174,3,"","mapping",2005.0,7.0,10.0,60,0,60,0,60,0,2,27601,0.0,0.0,0.0,0.0,0.0,123,123,124
"NER","NE",3674.0,35335.0,35335.0,13805.0,8.8164325,14.707174,3,"","",2006.0,"","",60,0,60,0,60,0,1,10270,0.0,0.0,0.0,0.0,0.0,124,124,123
"NER","NE",3673.0,35325.0,35325.0,55612.0,2.9719999,14.087,3,"","",2004.0,"","",60,0,60,30,60,0,2,10217,0.0,0.5,0.0,0.4716981132075471,27.986036902517828,125,125,125
"NER","NE",3667.0,35297.0,35297.0,55706.0,7.961,17.384001,3,"","",2004.0,"","",60,0,60,0,60,0,2,10079,0.0,0.0,0.0,0.0,18986.586032307037,126,126,126
"NER","NE",3674.0,35332.0,35332.0,13769.0,8.9873561,13.7396906,3,"","",2006.0,"","",60,0,60,16,60,0,1,10257,0.0,0.2666666666666666,0.0,0.2515723270440251,572.3889119183199,127,127,127
"NER","NE",3674.0,35336.0,35336.0,"",8.982237,13.74016,3,"","sentinel site",2018.0,7.0,11.0,54,0,54,3,54,0,1,27611,0.0,0.0555555555555555,0.0,0.0524109014675052,572.3889119183199,128,128,128
"NER","NE",3673.0,35325.0,35325.0,"",2.8354441,14.0051832,3,"","sentinel site",2018.0,7.0,11.0,54,0,54,0,54,0,1,27468,0.0,0.0,0.0,0.0,5621.79423791119,129,129,129
"NER","NE",3669.0,35304.0,35304.0,"",3.4548833,11.8852599,1,"","mapping",2012.0,8.0,13.0,50,0,50,0,50,0,1,27377,0.0,0.0,0.0,0.0,13430.819140400445,130,130,130
"NER","NE",3674.0,35331.0,35331.0,"",10.51124,14.3101,1,"","mapping",2014.0,7.0,12.0,50,0,50,0,50,0,1,27547,0.0,0.0,0.0,0.0,45777.72324944914,131,131,131
"NER","NE",3674.0,35335.0,35335.0,55695.0,8.1479998,14.69,3,"","",2004.0,"","",60,0,60,0,60,0,2,10280,0.0,0.0,0.0,0.0,798.8583947129263,132,132,132
"NER","NE",3673.0,35327.0,35327.0,13795.0,2.68629,14.67926,3,"","",2006.0,"","",50,0,50,0,50,0,1,10236,0.0,0.0,0.0,0.0,1120.6731667472227,133,133,133
"NER","NE",3673.0,35325.0,35325.0,"",2.866667,13.966667,2,"","mapping",2005.0,10.0,12.0,60,0,60,0,60,0,2,27469,0.0,0.0,0.0,0.0,0.0,134,134,135
"NER","NE",3673.0,35325.0,35325.0,13745.0,2.866667,13.966667,2,"","",2006.0,"","",60,0,60,0,60,0,1,10205,0.0,0.0,0.0,0.0,0.0,135,135,134
"NER","NE",3670.0,35311.0,35311.0,55668.0,7.8909998,14.415,3,"","",2004.0,"","",60,0,60,1,60,0,2,10170,0.0,0.0166666666666666,0.0,0.0157232704402515,392.93088476359253,136,136,136
"NER","NE",3672.0,35324.0,35324.0,55689.0,4.777,14.82,3,"","",2004.0,"","",60,0,60,0,60,0,2,10201,0.0,0.0,0.0,0.0,13810.388862413674,137,137,137
"NER","NE",3674.0,35332.0,35332.0,"",9.4844,13.0464,3,"","mapping",2005.0,7.0,14.0,60,0,60,1,60,0,2,27574,0.0,0.0166666666666666,0.0,0.0157232704402515,0.0,138,138,139
"NER","NE",3674.0,35332.0,35332.0,13770.0,9.4844,13.0464,3,"","",2006.0,"","",50,0,50,0,50,0,1,10258,0.0,0.0,0.0,0.0,0.0,139,139,138
"NER","NE",3670.0,35309.0,35309.0,"",6.9710002,13.374,3,"","mapping",2005.0,9.0,13.0,60,0,60,0,60,0,2,27421,0.0,0.0,0.0,0.0,0.0,140,140,141
"NER","NE",3670.0,35309.0,35309.0,13765.0,6.9710002,13.374,3,"","",2006.0,"","",60,0,60,0,60,0,1,19719,0.0,0.0,0.0,0.0,0.0,141,141,140
"NER","NE",3670.0,35309.0,35309.0,55648.0,6.9710002,13.374,3,"","",2004.0,"","",58,0,58,0,58,0,2,10161,0.0,0.0,0.0,0.0,0.0,142,142,140
"NER","NE",3672.0,35317.0,35317.0,"",5.251836,13.79872,3,"","sentinel site",2018.0,7.0,11.0,54,0,54,0,54,0,1,27454,0.0,0.0,0.0,0.0,16460.212971578843,143,143,143
"NER","NE",3670.0,35312.0,35312.0,55719.0,8.2419996,13.295,3,"","",2004.0,"","",60,0,60,0,60,0,2,10175,0.0,0.0,0.0,0.0,531.1121266231389,144,144,144
"NER","NE",3674.0,35333.0,35333.0,55667.0,8.6280003,13.56,3,"","",2004.0,"","",60,0,60,0,60,0,2,10263,0.0,0.0,0.0,0.0,33240.679921400595,145,145,145
"NER","NE",3669.0,35304.0,35304.0,"",3.4069408,12.5914296,2,"","mapping",2012.0,7.0,12.0,50,0,50,0,50,0,1,27381,0.0,0.0,0.0,0.0,15488.514748761121,146,146,146
"NER","NE",3674.0,35331.0,35331.0,55628.0,10.901,14.183,3,"","",2004.0,"","",60,2,60,0,60,0,2,10251,0.0333333333333333,0.0,0.0,0.0314465408805031,45777.72324944914,147,147,147
"NER","NE",3672.0,35318.0,35318.0,"",6.2,14.666667,1,"","mapping",2005.0,6.0,13.0,60,0,60,0,60,0,2,27451,0.0,0.0,0.0,0.0,0.0,148,148,149
"NER","NE",3672.0,35318.0,35318.0,13730.0,6.2,14.666667,1,"","",2006.0,"","",60,0,60,0,60,0,1,10184,0.0,0.0,0.0,0.0,0.0,149,149,148
"NER","NE",3670.0,35311.0,35311.0,13785.0,7.77645,13.99556,3,"","",2006.0,"","",60,0,60,0,60,0,1,10166,0.0,0.0,0.0,0.0,12835.480239956323,150,150,150
"NER","NE",3668.0,35299.0,35299.0,55663.0,11.953,13.368,3,"","",2004.0,"","",60,0,60,3,60,0,2,10111,0.0,0.05,0.0,0.0471698113207547,4304.878009779919,151,151,151
"NER","NE",3669.0,35304.0,35304.0,55620.0,3.5876,11.99,3,"","",2004.0,"","",60,0,60,0,60,0,2,10130,0.0,0.0,0.0,0.0,714.7609030164741,152,152,152
"NER","NE",3670.0,35307.0,35307.0,"",7.642324,14.493554,3,"","mapping",2005.0,6.0,15.0,60,0,60,3,60,0,2,27417,0.0,0.05,0.0,0.0471698113207547,0.0,153,153,154
"NER","NE",3670.0,35307.0,35307.0,13734.0,7.642324,14.493554,3,"","",2006.0,"","",60,0,60,0,60,0,1,10152,0.0,0.0,0.0,0.0,0.0,154,154,153
"NER","NE",3674.0,35335.0,35335.0,55696.0,8.9350004,15.302,3,"","",2004.0,"","",60,0,60,0,60,1,2,10271,0.0,0.0,0.0166666666666666,0.0157232704402515,26814.601057473687,155,155,155
"NER","NE",3670.0,35308.0,35308.0,"",6.88541,13.65297,3,"","mapping",2005.0,8.0,14.0,60,0,60,0,60,0,2,27420,0.0,0.0,0.0,0.0,0.0,156,156,157
"NER","NE",3670.0,35308.0,35308.0,13753.0,6.88541,13.65297,3,"","",2006.0,"","",60,0,60,0,60,0,1,10157,0.0,0.0,0.0,0.0,0.0,157,157,156
"NER","NE",3670.0,35307.0,35307.0,55590.0,7.421,14.93,3,"","",2004.0,"","",23,0,23,0,23,0,2,10146,0.0,0.0,0.0,0.0,41051.70449914809,158,158,158
"NER","NE",3672.0,35324.0,35324.0,55690.0,5.0840001,15.02,3,"","",2004.0,"","",59,0,59,0,59,0,2,10199,0.0,0.0,0.0,0.0,18766.938196994,159,159,159
"NER","NE",3667.0,35297.0,35297.0,"",5.85417,17.255,3,"","mapping",2005.0,10.0,12.0,23,0,23,0,23,0,2,27289,0.0,0.0,0.0,0.0,0.0,160,160,161
"NER","NE",3667.0,35297.0,35297.0,13815.0,5.85417,17.255,3,"","",2006.0,"","",23,0,23,0,23,0,1,10092,0.0,0.0,0.0,0.0,0.0,161,161,160
"NER","NE",3667.0,35295.0,35295.0,"",8.4101984,19.0643346,1,"","mapping",2005.0,7.0,14.0,59,0,59,0,59,0,2,27274,0.0,0.0,0.0,0.0,0.0,162,162,163
"NER","NE",3667.0,35295.0,35295.0,13727.0,8.4101984,19.0643346,1,"","",2006.0,"","",60,0,60,0,60,0,1,10070,0.0,0.0,0.0,0.0,0.0,163,163,162
"NER","NE",3672.0,35324.0,35324.0,55691.0,8.4101984,19.0643346,1,"","",2004.0,"","",60,0,60,0,60,0,2,10200,0.0,0.0,0.0,0.0,0.0,164,164,162
"NER","NE",3667.0,35297.0,35297.0,"",6.934332,16.7867314,1,"","mapping",2005.0,12.0,12.0,60,0,60,0,60,0,2,27290,0.0,0.0,0.0,0.0,0.0,165,165,166
"NER","NE",3667.0,35297.0,35297.0,13816.0,6.934332,16.7867314,1,"","",2006.0,"","",60,0,60,0,60,0,1,10097,0.0,0.0,0.0,0.0,0.0,166,166,165
"NER","NE",3667.0,35297.0,35297.0,55707.0,6.934332,16.7867314,1,"","",2004.0,"","",59,0,59,0,59,0,2,10080,0.0,0.0,0.0,0.0,0.0,167,167,165
"NER","NE",3673.0,35326.0,35326.0,55638.0,1.7351,13.6919,3,"","",2004.0,"","",59,0,59,0,59,1,2,10225,0.0,0.0,0.0169491525423728,0.0159897665494083,851.3753534419442,168,168,168
"NER","NE",3670.0,35311.0,35311.0,"",8.064794,14.048394,3,"","mapping",2005.0,7.0,16.0,59,0,59,0,59,0,2,27428,0.0,0.0,0.0,0.0,0.0,169,169,170
"NER","NE",3670.0,35311.0,35311.0,13786.0,8.064794,14.048394,3,"","",2006.0,"","",60,0,60,0,60,0,1,10168,0.0,0.0,0.0,0.0,0.0,170,170,169
"NER","NE",3670.0,35307.0,35307.0,55591.0,6.8179998,15.148,3,"","",2004.0,"","",60,0,60,0,60,0,2,10148,0.0,0.0,0.0,0.0,55417.67515803952,171,171,171
"NER","NE",3673.0,35325.0,35325.0,55613.0,4.2259998,14.545,3,"","",2004.0,"","",62,0,62,0,62,1,2,10211,0.0,0.0,0.0161290322580645,0.0152160681679853,38284.39366435731,172,172,172
"NER","NE",3673.0,35325.0,35325.0,55614.0,3.375,14.527,3,"","",2004.0,"","",60,0,60,0,60,0,2,10215,0.0,0.0,0.0,0.0,31403.89943609393,173,173,173
"NER","NE",3674.0,35331.0,35331.0,"",9.696134,13.4963,3,"","mapping",2014.0,6.0,12.0,50,0,50,0,50,0,1,27551,0.0,0.0,0.0,0.0,0.0,174,174,175
"NER","NE",3674.0,35331.0,35331.0,"",9.696134,13.4963,3,"","sentinel site",2018.0,7.0,11.0,48,0,48,1,48,0,1,27552,0.0,0.0208333333333333,0.0,0.0196540880503144,0.0,175,175,174
"NER","NE",3674.0,35336.0,35336.0,55729.0,9.0240002,13.914,3,"","",2004.0,"","",28,0,28,0,28,0,2,10283,0.0,0.0,0.0,0.0,13664.149470745504,176,176,176
"NER","NE",3672.0,35317.0,35317.0,13729.0,5.6204,14.1247,3,"","",2006.0,"","",60,0,60,0,60,0,1,10182,0.0,0.0,0.0,0.0,1006.287400190098,177,177,177
"NER","NE",3674.0,35335.0,35335.0,"",8.3839998,14.365,3,"","mapping",2005.0,7.0,12.0,28,0,28,0,28,0,2,27602,0.0,0.0,0.0,0.0,0.0,178,178,179
"NER","NE",3674.0,35335.0,35335.0,55697.0,8.3839998,14.365,3,"","",2004.0,"","",60,0,60,1,60,0,2,10275,0.0,0.0166666666666666,0.0,0.0157232704402515,0.0,179,179,178
"NER","NE",3673.0,35327.0,35327.0,13796.0,2.5011,14.27739,3,"","",2006.0,"","",60,0,60,0,60,0,1,10230,0.0,0.0,0.0,0.0,3208.4059290556647,180,180,180
"NER","NE",3668.0,35300.0,35300.0,"",11.9305556,13.7066667,1,"","mapping",2014.0,7.0,14.0,50,0,50,0,50,0,1,27352,0.0,0.0,0.0,0.0,8646.941467276145,181,181,181
"NER","NE",3672.0,35323.0,35323.0,"",5.738235,15.4111648,3,"","sentinel site",2018.0,7.0,11.0,54,0,54,0,54,0,1,27464,0.0,0.0,0.0,0.0,1066.14229336172,182,182,182
"NER","NE",3672.0,35316.0,35316.0,55578.0,5.7286658,15.4107847,1,"","",2006.0,"","",134,0,134,1,134,0,1,10177,0.0,0.0074626865671641,0.0,0.0070402703463813,0.0,183,183,184
"NER","NE",3672.0,35316.0,35316.0,55577.0,5.7286658,15.4107847,1,"","",2004.0,"","",134,0,134,0,134,0,2,10176,0.0,0.0,0.0,0.0,0.0,184,184,183
"NER","NE",3674.0,35332.0,35332.0,55652.0,9.743,12.948,3,"","",2004.0,"","",60,0,60,0,60,0,2,10252,0.0,0.0,0.0,0.0,26232.657547555762,185,185,185
"NER","NE",3669.0,35302.0,35302.0,55601.0,3.5450001,13.292,3,"","",2004.0,"","",40,0,40,0,40,0,2,10119,0.0,0.0,0.0,0.0,21863.800569730098,186,186,186
"NER","NE",3674.0,35334.0,35334.0,13790.0,10.93725,13.75605,4,"","",2006.0,"","",60,0,60,0,60,0,1,10267,0.0,0.0,0.0,0.0,22029.54791301212,187,187,187
"NER","NE",3673.0,35326.0,35326.0,"",1.815749,13.67138,1,"","",1985.0,7.0,13.0,515,20,515,21,515,31,3,28931,0.0388349514563106,0.0407766990291262,0.0601941747572815,0.1259673845929961,3086.022461796696,188,188,188
"NER","NE",3667.0,35295.0,35295.0,55580.0,7.3860002,18.739,3,"","",2004.0,"","",60,0,60,1,60,0,2,10073,0.0,0.0166666666666666,0.0,0.0157232704402515,387.0580196086347,189,189,189
"NER","NE",3667.0,35297.0,35297.0,55708.0,6.9390001,16.785,3,"","",2004.0,"","",60,1,60,0,60,0,2,10088,0.0166666666666666,0.0,0.0,0.0157232704402515,557.2835849287212,190,190,190
"NER","NE",3672.0,35321.0,35321.0,"",6.053,13.741,3,"","mapping",2005.0,10.0,11.0,60,1,60,0,60,0,2,27457,0.0166666666666666,0.0,0.0,0.0157232704402515,0.0,191,191,192
"NER","NE",3672.0,35321.0,35321.0,55645.0,6.053,13.741,3,"","",2004.0,"","",60,4,60,0,60,0,2,10192,0.0666666666666666,0.0,0.0,0.0628930817610062,0.0,192,192,191
"NER","NE",3672.0,35321.0,35321.0,13761.0,6.053,13.741,3,"","",2006.0,"","",60,1,60,0,60,0,1,10193,0.0166666666666666,0.0,0.0,0.0157232704402515,0.0,193,193,191
"NER","NE",3674.0,35335.0,35335.0,55698.0,8.0749998,14.533,3,"","",2004.0,"","",60,3,60,2,60,0,2,10274,0.05,0.0333333333333333,0.0,0.0770440251572327,9881.863464424003,194,194,194
"NER","NE",3674.0,35331.0,35331.0,"",10.115,13.405,3,"","mapping",2005.0,5.0,15.0,60,5,60,2,60,0,2,27553,0.0833333333333333,0.0333333333333333,0.0,0.1074423480083857,0.0,195,195,196
"NER","NE",3674.0,35331.0,35331.0,55629.0,10.115,13.405,3,"","",2004.0,"","",60,0,60,0,60,0,2,10250,0.0,0.0,0.0,0.0,0.0,196,196,195
"NER","NE",3670.0,35311.0,35311.0,55669.0,2.4851463,12.8110646,1,"","",2004.0,"","",60,1,60,1,60,0,2,10163,0.0166666666666666,0.0166666666666666,0.0,0.0311844863731656,3027.368261400047,197,197,197
"NER","NE",3673.0,35328.0,35328.0,"",2.28523,13.31083,3,"","sentinel site",2013.0,8.0,10.0,0,0,84,0,84,0,1,27506,"",0.0,0.0,"",0.0,198,198,199
"NER","NE",3673.0,35328.0,35328.0,"",2.28523,13.31083,3,"","sentinel site",2011.0,7.0,8.0,100,0,100,0,100,0,1,27505,0.0,0.0,0.0,0.0,0.0,199,199,198
"NER","NE",3673.0,35326.0,35326.0,"",0.9234582,14.209133,3,"","sentinel site",2018.0,7.0,11.0,54,0,54,0,54,0,1,27481,0.0,0.0,0.0,0.0,1335.1478198596244,200,200,200
"NER","NE",3673.0,35329.0,35329.0,55717.0,0.930369,14.19963,1,"","",2006.0,"","",149,4,149,8,149,0,1,10238,0.0268456375838926,0.0536912751677852,0.0,0.0746184304123645,0.0,201,201,202
"NER","NE",3673.0,35329.0,35329.0,55716.0,0.930369,14.19963,1,"","",2004.0,"","",149,1,149,0,149,0,2,10239,0.0067114093959731,0.0,0.0,0.0063315182980878,0.0,202,202,201
"NER","NE",3672.0,35319.0,35319.0,13756.0,5.3027,14.5797,3,"","",2006.0,"","",60,1,60,0,60,1,1,10188,0.0166666666666666,0.0,0.0166666666666666,0.0311844863731656,3467.7211480429337,203,203,203
"NER","NE",3673.0,35325.0,35325.0,55615.0,3.869,14.522,3,"","",2004.0,"","",60,0,60,0,60,0,2,10207,0.0,0.0,0.0,0.0,1709.3371212285601,204,204,204
"NER","NE",3667.0,35297.0,35297.0,55709.0,8.0249996,16.875999,3,"","",2004.0,"","",60,0,60,0,60,0,2,10093,0.0,0.0,0.0,0.0,12199.147786806703,205,205,205
"NER","NE",3673.0,35325.0,35325.0,"",2.5697,13.8165,3,"","mapping",2005.0,10.0,12.0,60,0,60,0,60,0,2,27470,0.0,0.0,0.0,0.0,0.0,206,206,207
"NER","NE",3673.0,35325.0,35325.0,13746.0,2.5697,13.8165,3,"","",2006.0,"","",60,0,60,0,60,0,1,10212,0.0,0.0,0.0,0.0,0.0,207,207,206
"NER","NE",3669.0,35304.0,35304.0,55621.0,3.4319999,12.334,3,"","",2004.0,"","",60,0,60,0,60,0,2,10133,0.0,0.0,0.0,0.0,18449.211043142204,208,208,208
"NER","NE",3670.0,35311.0,35311.0,55670.0,7.6110001,14.155,3,"","",2004.0,"","",59,0,59,0,59,0,2,10169,0.0,0.0,0.0,0.0,22870.101322278657,209,209,209
"NER","NE",3670.0,35308.0,35308.0,55632.0,7.256,13.608,3,"","",2004.0,"","",60,0,60,0,60,0,2,10154,0.0,0.0,0.0,0.0,6811.637498837686,210,210,210
"NER","NE",3673.0,35326.0,35326.0,"",2.210441,13.39345,3,"","sentinel site",2018.0,7.0,11.0,54,0,54,0,54,0,1,27482,0.0,0.0,0.0,0.0,2920.8884733355108,211,211,211
"NER","NE",3671.0,35315.0,35315.0,"",2.0545641,13.5067403,3,"","sentinel site",2018.0,7.0,11.0,54,0,54,0,54,0,1,27445,0.0,0.0,0.0,0.0,6520.9266047446845,212,212,212
"NER","NE",3670.0,35307.0,35307.0,55592.0,7.3930001,15.285,3,"","",2004.0,"","",29,0,29,0,29,0,2,10150,0.0,0.0,0.0,0.0,41051.70449914809,213,213,213
"NER","NE",3673.0,35326.0,35326.0,"",1.74273,13.69241,3,"","sentinel site",2013.0,8.0,10.0,0,0,88,0,88,0,1,27484,"",0.0,0.0,"",0.0,214,214,215
"NER","NE",3673.0,35326.0,35326.0,"",1.74273,13.69241,3,"","sentinel site",2011.0,7.0,8.0,97,0,97,0,97,0,1,27483,0.0,0.0,0.0,0.0,0.0,215,215,214
"NER","NE",3669.0,35304.0,35304.0,"",3.583333,12.4,1,"","mapping",2012.0,8.0,14.0,50,0,50,0,50,0,1,27389,0.0,0.0,0.0,0.0,18449.211043142204,216,216,216
"NER","NE",3667.0,35297.0,35297.0,55710.0,7.1009998,16.139,3,"","",2004.0,"","",60,0,60,0,60,1,2,10091,0.0,0.0,0.0166666666666666,0.0157232704402515,7061.122555463523,217,217,217
"NER","NE",3667.0,35297.0,35297.0,55711.0,7.895,15.62,3,"","",2004.0,"","",59,1,59,0,59,0,2,10081,0.0169491525423728,0.0,0.0,0.0159897665494083,424.56784117521653,218,218,218
"NER","NE",3670.0,35311.0,35311.0,"",7.89422,14.4164,3,"","mapping",2005.0,6.0,16.0,60,0,60,0,60,1,2,27429,0.0,0.0,0.0166666666666666,0.0157232704402515,0.0,219,219,220
"NER","NE",3670.0,35311.0,35311.0,13787.0,7.89422,14.4164,3,"","",2006.0,"","",60,0,60,0,60,0,1,10165,0.0,0.0,0.0,0.0,0.0,220,220,219
"NER","NE",3669.0,35303.0,35303.0,55605.0,3.734,13.24,3,"","",2004.0,"","",58,0,58,0,58,0,2,10125,0.0,0.0,0.0,0.0,765.9922416235966,221,221,221
"NER","NE",3674.0,35332.0,35332.0,55653.0,9.5129995,12.898,3,"","",2004.0,"","",34,0,34,2,34,6,2,10259,0.0,0.0588235294117647,0.1764705882352941,0.212182542273291,372.73433671066215,222,222,222
"NER","NE",3670.0,35312.0,35312.0,"",8.3133321,13.7864621,3,"","sentinel site",2018.0,7.0,11.0,54,0,54,1,54,0,1,27436,0.0,0.0185185185185185,0.0,0.0174703004891684,16156.456920565179,223,223,223
"NER","NE",3670.0,35312.0,35312.0,"",8.1363305,13.7406506,3,"","sentinel site",2018.0,7.0,11.0,54,0,54,3,54,1,1,27437,0.0,0.0555555555555555,0.0185185185185185,0.0689106297072754,7068.944153477125,224,224,224
"NER","NE",3673.0,35325.0,35325.0,"",2.8952653,13.94758,3,"","sentinel site",2018.0,7.0,11.0,54,0,54,0,54,0,1,27472,0.0,0.0,0.0,0.0,3863.7318649259246,225,225,225
"NER","NE",3671.0,35313.0,35313.0,"",2.10958,13.5263,3,"","sentinel site",2018.0,7.0,11.0,54,0,54,0,54,0,1,27442,0.0,0.0,0.0,0.0,1137.019019923556,226,226,226
