iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,sth_examined,sth_positive,quality,sn
TZZ,ZZ,5442,51893,51893,bagamoyo,,39.749001,,99,,,1999.0,7.0,16.0,71.0,69.0,,,71.0,44,,,71.0,66.0,,,0.0,0.0,3,31673
TZZ,ZZ,5443,51894,51894,banda maji,59617.0,39.3167,,99,,,2007.0,,,67.0,10.0,,,67.0,27,,,67.0,37.0,,,,,1,16075
TZZ,ZZ,5443,51894,51894,bandamaji,59618.0,39.299999,,99,,,0.0,,,270.0,84.0,,,270.0,133,,,270.0,131.0,,,,,3,16074
TZZ,ZZ,5444,51896,51896,chake,,39.771999,,99,,,1988.0,4.0,20.0,101.0,11.0,,,101.0,48,,,101.0,69.0,,,0.0,0.0,3,30769
TZZ,ZZ,5444,51896,51896,chake chake,,39.771999,,99,,,1991.0,1.0,85.0,614.0,252.0,,,614.0,343,,,614.0,470.0,,,0.0,0.0,3,30773
TZZ,ZZ,5444,51896,51896,chanjamjawiri,,39.765999,,99,,,1999.0,7.0,16.0,87.0,83.0,,,87.0,41,,,87.0,81.0,,,0.0,0.0,3,31669
TZZ,ZZ,5446,51900,51900,dole,59661.0,39.266701,,99,,,2007.0,,,51.0,8.0,,,51.0,3,,,51.0,10.0,,,,,1,16120
TZZ,ZZ,5446,51900,51900,dole,59660.0,39.266701,,99,,,0.0,,,184.0,59.0,,,184.0,6,,,184.0,31.0,,,,,3,16118
TZZ,ZZ,5446,51900,51900,fuoni,59662.0,39.266701,,99,,,2007.0,,,15.0,2.0,,,15.0,0,,,15.0,3.0,,,,,1,16116
TZZ,ZZ,5444,51896,51896,furaha,,39.814999,,99,,,1999.0,7.0,16.0,118.0,110.0,,,118.0,61,,,118.0,109.0,,,0.0,0.0,3,31665
TZZ,ZZ,5444,51897,51897,kengeja,,39.733002,,99,,,1992.0,6.0,12.0,286.0,260.0,,,286.0,191,,,286.0,275.0,,,0.0,0.0,3,30762
TZZ,ZZ,5444,51897,51897,kengeja,,39.733002,,99,,,1996.0,0.0,5.0,702.0,324.0,,,702.0,294,,,702.0,480.0,,,0.0,0.0,3,30792
TZZ,ZZ,5445,51898,51898,kitumba,59626.0,39.283298,,99,,,2007.0,,,77.0,9.0,,,77.0,7,,,77.0,34.0,,,,,1,16110
TZZ,ZZ,5442,51893,51893,kiuyu,,39.832001,,99,,,1991.0,1.0,85.0,197.0,139.0,,,197.0,71,,,197.0,136.0,,,0.0,0.0,3,30781
TZZ,ZZ,5442,51893,51893,kwale,,39.749001,,99,,,1999.0,7.0,16.0,85.0,82.0,,,85.0,16,,,85.0,77.0,,,0.0,0.0,3,31668
TZZ,ZZ,5442,51893,51893,kwale,,39.749001,,99,,,2009.0,6.0,14.0,102.0,69.0,,,102.0,34,,,102.0,90.0,,,0.0,0.0,1,31678
TZZ,ZZ,5442,51893,51893,limbani,,39.733002,,99,,,2000.0,8.0,12.0,130.0,112.0,,,130.0,11,,,130.0,110.0,,,0.0,0.0,3,30744
TZZ,ZZ,5443,51895,51895,mahonda,59624.0,39.25,,99,,,2007.0,,,24.0,4.0,,,24.0,2,,,24.0,7.0,,,,,1,16082
TZZ,ZZ,5442,51892,51892,makangale,,39.698101,,99,,,1991.0,1.0,85.0,215.0,168.0,,,215.0,114,,,215.0,147.0,,,0.0,0.0,3,30782
TZZ,ZZ,5444,51897,51897,makombeni,,39.653599,,99,,,1999.0,7.0,16.0,104.0,101.0,,,104.0,77,,,104.0,100.0,,,0.0,0.0,3,31666
TZZ,ZZ,5444,51897,51897,makombeni,,39.653599,,99,,,1988.0,4.0,20.0,153.0,141.0,,,153.0,143,,,153.0,148.0,,,0.0,0.0,3,30786
TZZ,ZZ,5442,51893,51893,mchangamdogo,,39.799,,99,,,1992.0,6.0,12.0,345.0,328.0,,,345.0,250,,,345.0,336.0,,,0.0,0.0,3,30772
TZZ,ZZ,5442,51893,51893,mchangamdogo,,39.799,,99,,,2012.0,6.0,14.0,615.0,366.0,,,615.0,336,,,615.0,594.0,,,0.0,0.0,1,31676
TZZ,ZZ,5442,51893,51893,mbuzini,,39.721001,,99,,,2000.0,8.0,12.0,203.0,189.0,,,203.0,62,,,203.0,188.0,,,0.0,0.0,3,30746
TZZ,ZZ,5442,51893,51893,mchangamdogo,,39.799,,99,,,1999.0,7.0,16.0,210.0,205.0,,,210.0,111,,,210.0,192.0,,,0.0,0.0,3,31671
TZZ,ZZ,5444,51896,51896,michakaini,,39.765999,,99,,,1988.0,4.0,20.0,719.0,370.0,,,719.0,433,,,719.0,569.0,,,0.0,0.0,3,30763
TZZ,ZZ,5442,51892,51892,micheweni,,39.831001,,99,,,1999.0,7.0,16.0,175.0,162.0,,,175.0,144,,,175.0,164.0,,,0.0,0.0,3,31672
TZZ,ZZ,5442,51893,51893,mzambarauni,,39.765999,,99,,,1999.0,7.0,16.0,75.0,73.0,,,75.0,33,,,75.0,71.0,,,0.0,0.0,3,31674
TZZ,ZZ,5442,51893,51893,mzingani,,39.716,,99,,,1991.0,1.0,85.0,132.0,101.0,,,132.0,52,,,132.0,106.0,,,0.0,0.0,3,30776
TZZ,ZZ,5444,51897,51897,ngwachani,,39.733002,,99,,,1999.0,7.0,16.0,49.0,45.0,,,49.0,31,,,49.0,46.0,,,0.0,0.0,3,31670
TZZ,ZZ,5444,51897,51897,ngwachani,,39.733002,,99,,,1992.0,6.0,12.0,194.0,159.0,,,194.0,130,,,194.0,192.0,,,0.0,0.0,3,30774
TZZ,ZZ,5444,51897,51897,ngwachani,,39.733002,,99,,,1991.0,1.0,85.0,152.0,110.0,,,152.0,79,,,152.0,122.0,,,0.0,0.0,3,30765
TZZ,ZZ,5446,51901,51901,nyerere,59738.0,39.202999,,99,,,2007.0,,,21.0,1.0,,,21.0,0,,,21.0,6.0,,,,,1,16126
TZZ,ZZ,5442,51893,51893,ole,,39.8167,,99,,,2000.0,8.0,12.0,204.0,194.0,,,204.0,10,,,204.0,170.0,,,0.0,0.0,3,30749
TZZ,ZZ,5442,51893,51893,ole,,39.8167,,99,,,1992.0,6.0,12.0,566.0,532.0,,,566.0,322,,,566.0,540.0,,,0.0,0.0,3,30764
TZZ,ZZ,5442,51893,51893,pemba island,,39.799999,,99,,,2013.0,8.0,14.0,41.0,17.0,,,41.0,35,,,41.0,40.0,,,0.0,0.0,1,30037
TZZ,ZZ,5442,51893,51893,pemba island,,39.799999,,99,,,2013.0,8.0,14.0,41.0,21.0,,,41.0,31,,,41.0,41.0,,,0.0,0.0,1,30038
TZZ,ZZ,5445,51899,51899,pete,59646.0,39.416698,,99,,,2007.0,,,46.0,3.0,,,46.0,1,,,46.0,18.0,,,,,1,16111
TZZ,ZZ,5444,51896,51896,pondeani,,39.765999,,99,,,2000.0,8.0,12.0,95.0,81.0,,,95.0,23,,,95.0,85.0,,,0.0,0.0,3,30748
TZZ,ZZ,5444,51896,51896,pujini,,39.799,,99,,,1988.0,4.0,20.0,296.0,221.0,,,296.0,198,,,296.0,215.0,,,0.0,0.0,3,30784
TZZ,ZZ,5444,51896,51896,pujini,,39.799,,99,,,1992.0,6.0,12.0,91.0,47.0,,,91.0,53,,,91.0,90.0,,,0.0,0.0,3,30778
TZZ,ZZ,5444,51896,51896,pujini,,39.799,,99,,,1991.0,1.0,85.0,152.0,122.0,,,152.0,69,,,152.0,136.0,,,0.0,0.0,3,30768
TZZ,ZZ,5446,51901,51901,rahaleo,59739.0,39.202999,,99,,,2007.0,,,22.0,1.0,,,22.0,0,,,22.0,1.0,,,,,1,16123
TZZ,ZZ,5446,51900,51900,regeza mwendo,59663.0,39.216,,99,,,2007.0,,,4.0,0.0,,,4.0,0,,,4.0,0.0,,,,,1,16117
TZZ,ZZ,5442,51893,51893,shumba,,39.749001,,99,,,1988.0,4.0,20.0,543.0,387.0,,,543.0,170,,,543.0,394.0,,,0.0,0.0,3,30767
TZZ,ZZ,5444,51896,51896,shungi,,39.749001,,99,,,1991.0,1.0,85.0,290.0,135.0,,,290.0,147,,,290.0,201.0,,,0.0,0.0,3,30783
TZZ,ZZ,5444,51896,51896,shungi,,39.749001,,99,,,2012.0,6.0,14.0,183.0,110.0,,,183.0,137,,,183.0,180.0,,,0.0,0.0,1,31675
TZZ,ZZ,5442,51892,51892,uondwe,,39.782002,,99,,,1988.0,4.0,20.0,603.0,163.0,,,603.0,362,,,603.0,514.0,,,0.0,0.0,3,30766
TZZ,ZZ,5444,51896,51896,wawi,,39.799,,99,,,1992.0,6.0,12.0,697.0,649.0,,,697.0,546,,,697.0,690.0,,,0.0,0.0,3,30779
TZZ,ZZ,5442,51893,51893,wete,,39.722,,99,,,1991.0,1.0,85.0,495.0,336.0,,,495.0,214,,,495.0,396.0,,,0.0,0.0,3,30780
TZZ,ZZ,5442,51892,51892,wingwi,,39.832001,,99,,,2000.0,8.0,12.0,313.0,300.0,,,313.0,120,,,313.0,243.0,,,0.0,0.0,3,30745
TZZ,ZZ,5442,51892,51892,wingwi,,39.832001,,99,,,1992.0,6.0,12.0,106.0,105.0,,,106.0,53,,,106.0,102.0,,,0.0,0.0,3,30770
TZZ,ZZ,5444,51896,51896,ziwani,,39.767799,,99,,,1992.0,6.0,12.0,417.0,375.0,,,417.0,295,,,417.0,408.0,,,0.0,0.0,3,30761
TZZ,ZZ,5442,51893,51893,bagamoyo,18025.0,39.7504425,-5.106498,1,,,2011.0,,,86.0,61.0,,,86.0,48,,,86.0,78.0,,,,,1,16051
TZZ,ZZ,5442,51893,51893,bagamoyo,112131.0,39.7504425,-5.106498,1,,,,,,86.0,61.0,,,86.0,48,,,86.0,78.0,,,0.0,0.0,3,1791
TZZ,ZZ,5443,51894,51894,chaani kubwa,17989.0,0.0,,99,,,2011.0,,,121.0,9.0,,,121.0,45,,,121.0,62.0,,,,,1,20005
TZZ,ZZ,5443,51894,51894,chaani kubwa,112095.0,0.0,,99,,,,,,121.0,9.0,,,121.0,45,,,121.0,62.0,,,0.0,0.0,3,1755
TZZ,ZZ,5444,51897,51897,chambani,18019.0,39.7845701,-5.3279782,1,,,2011.0,,,102.0,65.0,,,102.0,54,,,102.0,85.0,,,,,1,16105
TZZ,ZZ,5444,51897,51897,chambani,112125.0,39.7845701,-5.3279782,1,,,,,,102.0,65.0,,,102.0,54,,,102.0,85.0,,,0.0,0.0,3,1785
TZZ,ZZ,5444,51896,51896,chanjamjawiri,17983.0,39.7607472,-5.2909205,1,,,2011.0,,,100.0,35.0,,,100.0,41,,,100.0,77.0,,,,,1,20008
TZZ,ZZ,5444,51896,51896,chanjamjawiri,112089.0,39.7607472,-5.2909205,1,,,,,,100.0,35.0,,,100.0,41,,,100.0,77.0,,,0.0,0.0,3,1749
TZZ,ZZ,5443,51895,51895,donge muanda,17994.0,0.0,,99,,,2011.0,,,127.0,44.0,,,127.0,86,,,127.0,107.0,,,,,1,20007
TZZ,ZZ,5443,51895,51895,donge muanda,112100.0,0.0,,99,,,,,,127.0,44.0,,,127.0,86,,,127.0,107.0,,,0.0,0.0,3,1760
TZZ,ZZ,5443,51895,51895,fujoni,17995.0,39.2005218,-6.0049053,1,,,2011.0,,,107.0,29.0,,,107.0,15,,,107.0,53.0,,,,,1,16078
TZZ,ZZ,5443,51895,51895,fujoni,112101.0,39.2005218,-6.0049053,1,,,,,,107.0,29.0,,,107.0,15,,,107.0,53.0,,,0.0,0.0,3,1761
TZZ,ZZ,5446,51900,51900,fuoni,18006.0,39.266701,-6.1999998,3,,,2011.0,,,113.0,5.0,,,113.0,10,,,113.0,22.0,,,,,1,16122
TZZ,ZZ,5446,51900,51900,fuoni,112112.0,39.266701,-6.1999998,3,,,,,,113.0,5.0,,,113.0,10,,,113.0,22.0,,,0.0,0.0,3,1772
TZZ,ZZ,5445,51899,51899,jambiani,18002.0,39.5446313,-6.3158921,1,,,2011.0,,,106.0,2.0,,,106.0,2,,,106.0,17.0,,,,,1,16112
TZZ,ZZ,5445,51899,51899,jambiani,112108.0,39.5446313,-6.3158921,1,,,,,,106.0,2.0,,,106.0,2,,,106.0,17.0,,,0.0,0.0,3,1768
TZZ,ZZ,5446,51901,51901,jang'ombe,112122.0,,,99,,,,,,97.0,4.0,,,97.0,3,,,97.0,18.0,,,0.0,0.0,3,1782
TZZ,ZZ,5446,51901,51901,janga'ombe,18016.0,,,99,,,2011.0,,,97.0,4.0,,,97.0,3,,,97.0,18.0,,,,,1,20013
TZZ,ZZ,5442,51893,51893,kangagani,18026.0,39.8263986,-5.167987,1,,,2011.0,,,100.0,26.0,,,100.0,51,,,100.0,93.0,,,,,1,16061
TZZ,ZZ,5442,51893,51893,kangagani,112132.0,39.8263986,-5.167987,1,,,,,,100.0,26.0,,,100.0,51,,,100.0,93.0,,,0.0,0.0,3,1792
TZZ,ZZ,5443,51895,51895,kiboje,17996.0,0.0,,99,,,2011.0,,,104.0,14.0,,,104.0,13,,,104.0,39.0,,,,,1,20006
TZZ,ZZ,5443,51895,51895,kiboje,112102.0,0.0,,99,,,,,,104.0,14.0,,,104.0,13,,,104.0,39.0,,,0.0,0.0,3,1762
TZZ,ZZ,5442,51892,51892,kinowe,18010.0,39.75,-4.9666666,3,,,2011.0,,,99.0,70.0,,,99.0,65,,,99.0,86.0,,,,,1,16038
TZZ,ZZ,5442,51892,51892,kinowe,112116.0,39.75,-4.9666666,3,,,,,,99.0,70.0,,,99.0,65,,,99.0,86.0,,,0.0,0.0,3,1776
TZZ,ZZ,5443,51894,51894,kinyasini,17990.0,39.3089485,-5.9697735,1,,,2011.0,,,102.0,7.0,,,102.0,15,,,102.0,61.0,,,,,1,16076
TZZ,ZZ,5443,51894,51894,kinyasini,112096.0,39.3089485,-5.9697735,1,,,,,,102.0,7.0,,,102.0,15,,,102.0,61.0,,,0.0,0.0,3,1756
TZZ,ZZ,5443,51894,51894,kitope,17991.0,39.251667,-6.0157708,1,,,2011.0,,,115.0,33.0,,,115.0,55,,,115.0,79.0,,,,,1,16070
TZZ,ZZ,5443,51894,51894,kitope,112097.0,39.251667,-6.0157708,1,,,,,,115.0,33.0,,,115.0,55,,,115.0,79.0,,,0.0,0.0,3,1757
TZZ,ZZ,5442,51893,51893,kiuyu minungwini,18027.0,39.8643411,-4.9483484,1,,,2011.0,,,100.0,59.0,,,100.0,52,,,100.0,86.0,,,,,1,20004
TZZ,ZZ,5442,51893,51893,kiuyu minungwini,112133.0,39.8643411,-4.9483484,1,,,,,,100.0,59.0,,,100.0,52,,,100.0,86.0,,,0.0,0.0,3,1793
TZZ,ZZ,5445,51899,51899,kiz mkunguni,18003.0,0.0,,99,,,2011.0,,,92.0,2.0,,,92.0,3,,,92.0,15.0,,,,,1,20012
TZZ,ZZ,5445,51899,51899,kiz mkunguni,112109.0,0.0,,99,,,,,,92.0,2.0,,,92.0,3,,,92.0,15.0,,,0.0,0.0,3,1769
TZZ,ZZ,5442,51893,51893,kizimbani,18028.0,39.734474,-5.055479,1,,,2011.0,,,100.0,29.0,,,100.0,46,,,100.0,70.0,,,,,1,16058
TZZ,ZZ,5442,51893,51893,kizimbani,112134.0,39.734474,-5.055479,1,,,,,,100.0,29.0,,,100.0,46,,,100.0,70.0,,,0.0,0.0,3,1794
TZZ,ZZ,5446,51900,51900,kombeni,18007.0,39.2555847,-6.2525294,1,,,2011.0,,,100.0,3.0,,,100.0,5,,,100.0,22.0,,,,,1,16119
TZZ,ZZ,5446,51900,51900,kombeni,112113.0,39.2555847,-6.2525294,1,,,,,,100.0,3.0,,,100.0,5,,,100.0,22.0,,,0.0,0.0,3,1773
TZZ,ZZ,5442,51892,51892,konde a,18011.0,39.8630553,-5.0791171,1,,,2011.0,,,100.0,42.0,,,100.0,53,,,100.0,66.0,,,,,1,16040
TZZ,ZZ,5442,51892,51892,konde a,112117.0,39.8630553,-5.0791171,1,,,,,,100.0,42.0,,,100.0,53,,,100.0,66.0,,,0.0,0.0,3,1777
TZZ,ZZ,5442,51892,51892,konde b,18012.0,39.7433571,-4.9426131,1,,,2011.0,,,101.0,65.0,,,101.0,47,,,101.0,88.0,,,,,1,16041
TZZ,ZZ,5442,51892,51892,konde b,112118.0,39.7433571,-4.9426131,1,,,,,,101.0,65.0,,,101.0,47,,,101.0,88.0,,,0.0,0.0,3,1778
TZZ,ZZ,5443,51895,51895,mahonda,17997.0,39.2401484,-6.0084272,1,,,2011.0,,,89.0,5.0,,,89.0,33,,,89.0,59.0,,,,,1,16079
TZZ,ZZ,5443,51895,51895,mahonda,112103.0,39.2401484,-6.0084272,1,,,,,,89.0,5.0,,,89.0,33,,,89.0,59.0,,,0.0,0.0,3,1763
TZZ,ZZ,5445,51898,51898,mchangani,17998.0,39.3166667,-6.0499999,3,,,2011.0,,,118.0,36.0,,,118.0,29,,,118.0,70.0,,,,,1,16107
TZZ,ZZ,5445,51898,51898,mchangani,112104.0,39.3166667,-6.0499999,3,,,,,,118.0,36.0,,,118.0,29,,,118.0,70.0,,,0.0,0.0,3,1764
TZZ,ZZ,5444,51896,51896,michakaini,17984.0,39.7719192,-5.2403142,1,,,2011.0,,,84.0,11.0,,,84.0,25,,,84.0,50.0,,,,,1,16089
TZZ,ZZ,5444,51896,51896,michakaini,112090.0,39.7719192,-5.2403142,1,,,,,,84.0,11.0,,,84.0,25,,,84.0,50.0,,,0.0,0.0,3,1750
TZZ,ZZ,5444,51897,51897,mizingani,18020.0,39.7,-5.3499999,3,,,2011.0,,,93.0,47.0,,,93.0,33,,,93.0,86.0,,,,,1,16102
TZZ,ZZ,5444,51897,51897,mizingani,112126.0,39.7,-5.3499999,3,,,,,,93.0,47.0,,,93.0,33,,,93.0,86.0,,,0.0,0.0,3,1786
TZZ,ZZ,5444,51897,51897,mkanyageni,18021.0,39.6685877,-5.4013543,1,,,2011.0,,,123.0,53.0,,,123.0,49,,,123.0,111.0,,,,,1,16100
TZZ,ZZ,5444,51897,51897,mkanyageni,112127.0,39.6685877,-5.4013543,1,,,,,,123.0,53.0,,,123.0,49,,,123.0,111.0,,,0.0,0.0,3,1787
TZZ,ZZ,5444,51897,51897,mtambile,18022.0,39.6969592,-5.3825125,1,,,2011.0,,,93.0,37.0,,,93.0,40,,,93.0,80.0,,,,,1,16104
TZZ,ZZ,5444,51897,51897,mtambile,112128.0,39.6969592,-5.3825125,1,,,,,,93.0,37.0,,,93.0,40,,,93.0,80.0,,,0.0,0.0,3,1788
TZZ,ZZ,5445,51899,51899,mtende,18004.0,39.5276036,-6.4547044,3,,,2011.0,,,117.0,2.0,,,117.0,5,,,117.0,12.0,,,,,1,16114
TZZ,ZZ,5445,51899,51899,mtende,112110.0,39.5276036,-6.4547044,3,,,,,,117.0,2.0,,,117.0,5,,,117.0,12.0,,,0.0,0.0,3,1770
TZZ,ZZ,5446,51900,51900,mtopepo,18008.0,39.2216902,-6.146567,1,,,2011.0,,,101.0,3.0,,,101.0,11,,,101.0,51.0,,,,,1,16115
TZZ,ZZ,5446,51900,51900,mtopepo,112114.0,39.2216902,-6.146567,1,,,,,,101.0,3.0,,,101.0,11,,,101.0,51.0,,,0.0,0.0,3,1774
TZZ,ZZ,5445,51899,51899,muyuni,18005.0,39.4666667,-6.3666666,3,,,2011.0,,,108.0,5.0,,,108.0,53,,,108.0,71.0,,,,,1,16113
TZZ,ZZ,5445,51899,51899,muyuni,112111.0,39.4666667,-6.3666666,3,,,,,,108.0,5.0,,,108.0,53,,,108.0,71.0,,,0.0,0.0,3,1771
TZZ,ZZ,5445,51898,51898,mwenge,17999.0,0.0,,99,,,2011.0,,,78.0,15.0,,,78.0,15,,,78.0,39.0,,,,,1,20011
TZZ,ZZ,5445,51898,51898,mwenge,112105.0,0.0,,99,,,,,,78.0,15.0,,,78.0,15,,,78.0,39.0,,,0.0,0.0,3,1765
TZZ,ZZ,5445,51898,51898,mwera,18000.0,39.2833333,-6.1499999,3,,,2011.0,,,106.0,18.0,,,106.0,22,,,106.0,67.0,,,,,1,16109
TZZ,ZZ,5445,51898,51898,mwera,112106.0,39.2833333,-6.1499999,3,,,,,,106.0,18.0,,,106.0,22,,,106.0,67.0,,,0.0,0.0,3,1766
TZZ,ZZ,5442,51893,51893,mzambarauni,18029.0,39.5304121,-6.4501461,1,,,2011.0,,,98.0,51.0,,,98.0,39,,,98.0,80.0,,,,,1,16064
TZZ,ZZ,5442,51893,51893,mzambarauni,112135.0,39.5304121,-6.4501461,1,,,,,,98.0,51.0,,,98.0,39,,,98.0,80.0,,,0.0,0.0,3,1795
TZZ,ZZ,5444,51897,51897,ng'ombeni,112130.0,,,99,,,,,,79.0,13.0,,,79.0,37,,,79.0,63.0,,,0.0,0.0,3,1790
TZZ,ZZ,5444,51897,51897,nga'ombeni,18024.0,,,99,,,2011.0,,,79.0,13.0,,,79.0,37,,,79.0,63.0,,,,,1,20010
TZZ,ZZ,5444,51897,51897,ngwachani,18023.0,39.7549511,-5.3146961,1,,,2011.0,,,100.0,50.0,,,100.0,59,,,100.0,92.0,,,,,1,16106
TZZ,ZZ,5444,51897,51897,ngwachani,112129.0,39.7549511,-5.3146961,1,,,,,,100.0,50.0,,,100.0,59,,,100.0,92.0,,,0.0,0.0,3,1789
TZZ,ZZ,5443,51894,51894,nungwi,17992.0,39.2985684,-5.725856,1,,,2011.0,,,106.0,0.0,,,106.0,26,,,106.0,95.0,,,,,1,16072
TZZ,ZZ,5443,51894,51894,nungwi,112098.0,39.2985684,-5.725856,1,,,,,,106.0,0.0,,,106.0,26,,,106.0,95.0,,,0.0,0.0,3,1758
TZZ,ZZ,5446,51901,51901,nyerere,18017.0,39.202999,-6.164,3,,,2011.0,,,73.0,2.0,,,73.0,7,,,73.0,34.0,,,,,1,16125
TZZ,ZZ,5446,51901,51901,nyerere,112123.0,39.202999,-6.164,3,,,,,,73.0,2.0,,,73.0,7,,,73.0,34.0,,,0.0,0.0,3,1783
TZZ,ZZ,5442,51893,51893,piki,18030.0,39.7697624,-5.1215927,1,,,2011.0,,,98.0,52.0,,,98.0,36,,,98.0,83.0,,,,,1,16060
TZZ,ZZ,5442,51893,51893,piki,112136.0,39.7697624,-5.1215927,1,,,,,,98.0,52.0,,,98.0,36,,,98.0,83.0,,,0.0,0.0,3,1796
TZZ,ZZ,5444,51896,51896,pujini,17985.0,39.799,-5.3000002,3,,,2011.0,,,100.0,40.0,,,100.0,49,,,100.0,89.0,,,,,1,16095
TZZ,ZZ,5444,51896,51896,pujini,112091.0,39.799,-5.3000002,3,,,,,,100.0,40.0,,,100.0,49,,,100.0,89.0,,,0.0,0.0,3,1751
TZZ,ZZ,5443,51894,51894,pwani mchangani,17993.0,39.356286,-5.9229729,1,,,2011.0,,,118.0,2.0,,,118.0,15,,,118.0,71.0,,,,,1,16068
TZZ,ZZ,5443,51894,51894,pwani mchangani,112099.0,39.356286,-5.9229729,1,,,,,,118.0,2.0,,,118.0,15,,,118.0,71.0,,,0.0,0.0,3,1759
TZZ,ZZ,5446,51901,51901,rahaleo,18018.0,39.2018214,-6.1640318,1,,,2011.0,,,85.0,4.0,,,85.0,1,,,85.0,13.0,,,,,1,16124
TZZ,ZZ,5446,51901,51901,rahaleo,112124.0,39.2018214,-6.1640318,1,,,,,,85.0,4.0,,,85.0,1,,,85.0,13.0,,,0.0,0.0,3,1784
TZZ,ZZ,5446,51900,51900,regezamwendo,18009.0,39.2166667,-6.2166666,3,,,2011.0,,,85.0,15.0,,,85.0,8,,,85.0,23.0,,,,,1,16121
TZZ,ZZ,5446,51900,51900,regezamwendo,112115.0,39.2166667,-6.2166666,3,,,,,,85.0,15.0,,,85.0,8,,,85.0,23.0,,,0.0,0.0,3,1775
TZZ,ZZ,5442,51892,51892,shumba viamboni,18013.0,39.7755571,-5.0319352,1,,,2011.0,,,99.0,63.0,,,99.0,30,,,99.0,70.0,,,,,1,16042
TZZ,ZZ,5442,51892,51892,shumba viamboni,112119.0,39.7755571,-5.0319352,1,,,,,,99.0,63.0,,,99.0,30,,,99.0,70.0,,,0.0,0.0,3,1779
TZZ,ZZ,5442,51892,51892,tumbe,18014.0,39.7877887,-4.948181,1,,,2011.0,,,100.0,64.0,,,100.0,68,,,100.0,95.0,,,,,1,16047
TZZ,ZZ,5442,51892,51892,tumbe,112120.0,39.7877887,-4.948181,1,,,,,,100.0,64.0,,,100.0,68,,,100.0,95.0,,,0.0,0.0,3,1780
TZZ,ZZ,5444,51896,51896,uwandani,17986.0,0.0,,99,,,2011.0,,,99.0,34.0,,,99.0,41,,,99.0,78.0,,,,,1,20009
TZZ,ZZ,5444,51896,51896,uwandani,112092.0,0.0,,99,,,,,,99.0,34.0,,,99.0,41,,,99.0,78.0,,,0.0,0.0,3,1752
TZZ,ZZ,5445,51898,51898,uzini,18001.0,39.3355397,-6.0791949,1,,,2011.0,,,113.0,8.0,,,113.0,6,,,113.0,29.0,,,,,1,16108
TZZ,ZZ,5445,51898,51898,uzini,112107.0,39.3355397,-6.0791949,1,,,,,,113.0,8.0,,,113.0,6,,,113.0,29.0,,,0.0,0.0,3,1767
TZZ,ZZ,5444,51896,51896,wesha,17987.0,39.7324052,-5.2298673,1,,,2011.0,,,100.0,45.0,,,100.0,67,,,100.0,96.0,,,,,1,16083
TZZ,ZZ,5444,51896,51896,wesha,112093.0,39.7324052,-5.2298673,1,,,,,,100.0,45.0,,,100.0,67,,,100.0,96.0,,,0.0,0.0,3,1753
TZZ,ZZ,5442,51892,51892,wingwi,18015.0,39.8082998,-5.0266182,1,,,2011.0,,,99.0,32.0,,,99.0,58,,,99.0,79.0,,,,,1,16043
TZZ,ZZ,5442,51892,51892,wingwi,112121.0,39.8082998,-5.0266182,1,,,,,,99.0,32.0,,,99.0,58,,,99.0,79.0,,,0.0,0.0,3,1781
TZZ,ZZ,5444,51896,51896,ziwani,17988.0,39.771694,-5.173628,1,,,2011.0,,,102.0,45.0,,,102.0,29,,,102.0,80.0,,,,,1,16092
TZZ,ZZ,5444,51896,51896,ziwani,112094.0,39.771694,-5.173628,1,,,,,,102.0,45.0,,,102.0,29,,,102.0,80.0,,,0.0,0.0,3,1754
